id,user_id,top_id,song_id,position,inserted_at,updated_at
e3409d30-5375-4d70-a57a-b75a1e4a8ede,cd79806e-955c-481c-bcef-cb9d85a5392c,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,7e864c6e-b703-41e7-a9fb-819dde4201b9,5,2017-02-01 23:46:55.340207,2017-02-01 23:46:55.340207
ff018a84-6e5c-4a0d-9669-79d3931ea81a,cd79806e-955c-481c-bcef-cb9d85a5392c,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,2d8d34c9-fa15-46d8-a0d6-88c39530758b,6,2017-02-01 23:46:55.348055,2017-02-01 23:46:55.348055
27cf99c7-c06f-4a6e-9e86-74f9094c2f9a,cd79806e-955c-481c-bcef-cb9d85a5392c,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,0d984988-4647-4ed4-aa00-b9e304a8ee14,7,2017-02-01 23:46:55.364622,2017-02-01 23:46:55.364622
da3f6d18-4bbf-4266-aee8-838a74f2a255,cd79806e-955c-481c-bcef-cb9d85a5392c,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,d5bfb368-b96f-42ed-9130-fdf3ed64a980,8,2017-02-01 23:46:55.37343,2017-02-01 23:46:55.37343
4759468c-7aae-43e9-953c-3f25601d8d82,cd79806e-955c-481c-bcef-cb9d85a5392c,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,5136a90a-f251-4096-9fa4-4e8ed88ef149,9,2017-02-01 23:46:55.382034,2017-02-01 23:46:55.382034
3b7b0cf5-49e0-4bbf-b14c-a374b55d3db7,cd79806e-955c-481c-bcef-cb9d85a5392c,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,1e366e7d-51fb-429a-afd7-38f78268b08e,10,2017-02-01 23:46:55.388728,2017-02-01 23:46:55.388728
13ce3a1d-3f52-4a22-8d87-9601a04f534f,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,a2331a03-a344-452c-a0b3-9a4b854fa1b7,1,2017-02-01 23:49:51.65935,2017-02-01 23:49:51.65935
6f77ccdf-3f9f-4f59-83c4-fc05eab44dc3,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,dc9b94aa-24e5-496e-92bf-da2662c6d21e,2,2017-02-01 23:49:51.665542,2017-02-01 23:49:51.665542
548414c1-ffd4-4747-bfa2-d690f2c6bff1,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,5df1cb24-11be-422a-b507-c9a007b1d423,3,2017-02-01 23:49:51.672322,2017-02-01 23:49:51.672322
f7eafc05-5d22-4c59-80b9-a0dfcd859d07,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,bb84016d-6e57-4be7-892d-76b0dc3e90a9,4,2017-02-01 23:49:51.680205,2017-02-01 23:49:51.680205
8b4455fa-6f6f-47ad-883f-490c78cc3a15,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,7e864c6e-b703-41e7-a9fb-819dde4201b9,5,2017-02-01 23:49:51.691664,2017-02-01 23:49:51.691664
411bbd87-5813-4269-96ec-dc13a44f5cfb,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,5136a90a-f251-4096-9fa4-4e8ed88ef149,6,2017-02-01 23:49:51.701431,2017-02-01 23:49:51.701431
932b8d77-b3e0-4f88-848c-270e3d955e77,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,2d8d34c9-fa15-46d8-a0d6-88c39530758b,7,2017-02-01 23:49:51.707391,2017-02-01 23:49:51.707391
17da65a9-51bb-4f48-87a0-cf60c85a13c0,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,d5bfb368-b96f-42ed-9130-fdf3ed64a980,8,2017-02-01 23:49:51.712383,2017-02-01 23:49:51.712383
06090403-d20e-4a4c-befd-aa824326e785,c1f74383-e130-4b0a-82c0-599534035540,bffd08e0-45d0-49d4-94c5-3ffc285e2fea,0d984988-4647-4ed4-aa00-b9e304a8ee14,9,2017-02-01 23:49:51.72406,2017-02-01 23:49:51.72406
86648847-d965-4cc5-a536-58117a9cb57f,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,304101aa-c7d2-4a59-9f02-de94eafccdc9,1,2016-11-25 17:25:19.566158,2016-11-25 17:25:19.566158
59f1b5b7-64f5-42b4-9ddd-881d265571f6,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,8a1ab8a7-000b-4e6f-95f0-7aa1da4b7aa6,2,2016-11-25 17:25:19.574841,2016-11-25 17:25:19.574841
763f0d2c-60ae-4c34-8f53-b4c25a8a0c1d,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,0b3f2062-c3f8-440e-a720-e21a223fb937,3,2016-11-25 17:25:19.580769,2016-11-25 17:25:19.580769
77eb577b-b090-4d28-bf6a-a0e41902ae52,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,fe2252ac-87cc-40f4-a42f-9add678e2b56,4,2016-11-25 17:25:19.586826,2016-11-25 17:25:19.586826
f3248e87-1e50-4ddc-a245-eca3c59455e5,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,6c7d0f40-564e-411a-9a3f-3b426f010428,5,2016-11-25 17:25:19.592922,2016-11-25 17:25:19.592922
94ae5cbd-4a95-4ba5-b245-7398c03c0e07,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,b74662c8-fa93-43c1-9145-44a8af425e0c,6,2016-11-25 17:25:19.598626,2016-11-25 17:25:19.598626
a2edf20f-5765-4f0d-adee-94138d2eb700,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,8159ae46-8701-4f72-883d-f431755a0433,7,2016-11-25 17:25:19.604484,2016-11-25 17:25:19.604484
88fc9022-f773-4202-806c-f55a212a75dc,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,3cc89ed3-04fd-4e13-87f0-4a55219b2863,8,2016-11-25 17:25:19.610106,2016-11-25 17:25:19.610106
588f7697-886b-4caf-96c4-bf039eab38a0,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,8e2dc2c3-cb6a-41f6-96a9-aa23bcac66b9,9,2016-11-25 17:25:19.615955,2016-11-25 17:25:19.615955
77110280-cd64-4ec9-aaf6-858999eccc95,36e7e58e-6049-4d2d-991e-fa803df9fb71,a498014a-225e-41c8-82ff-25814486f808,66f07158-03fc-4b5c-bb59-1d69cfbf0757,10,2016-11-25 17:25:19.62174,2016-11-25 17:25:19.62174
61068095-b391-4b26-b508-94c48d01595e,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,79dcb67c-6034-4d9a-b872-cdbc62002ce9,1,2016-11-25 17:41:35.303464,2016-11-25 17:41:35.303464
2900f3c3-8c5a-4281-b9f4-de05de43e5d3,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,304101aa-c7d2-4a59-9f02-de94eafccdc9,2,2016-11-25 17:41:35.318319,2016-11-25 17:41:35.318319
fcca3a51-1641-4283-95e6-ed96414d9ee5,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,ef0ed462-4725-4069-958a-31a0912bf017,3,2016-11-25 17:41:35.343991,2016-11-25 17:41:35.343991
3938dc7e-0f5f-4f05-8c41-a9d3361fb907,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,405f3942-6e67-4c9d-b7f8-3d3b981a0b80,4,2016-11-25 17:41:35.35877,2016-11-25 17:41:35.35877
b46d9d92-5e36-4184-b914-db9d81d6a743,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,3cc89ed3-04fd-4e13-87f0-4a55219b2863,5,2016-11-25 17:41:35.386112,2016-11-25 17:41:35.386112
d468cf16-4c71-4540-a677-b14cd3996e99,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,6c7d0f40-564e-411a-9a3f-3b426f010428,6,2016-11-25 17:41:35.409577,2016-11-25 17:41:35.409577
dca1c6a7-3ff3-4bd2-b42b-3c0ef66ef441,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,8159ae46-8701-4f72-883d-f431755a0433,7,2016-11-25 17:41:35.428115,2016-11-25 17:41:35.428115
f128a394-2d42-420c-bba2-2690dca8999d,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,66f07158-03fc-4b5c-bb59-1d69cfbf0757,8,2016-11-25 17:41:35.434997,2016-11-25 17:41:35.434997
8078826c-cf99-4fc3-a885-254e8aa87785,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,b74662c8-fa93-43c1-9145-44a8af425e0c,9,2016-11-25 17:41:35.442724,2016-11-25 17:41:35.442724
b95970e5-f2a2-4a96-b8f4-cd052e2feeec,cd79806e-955c-481c-bcef-cb9d85a5392c,a498014a-225e-41c8-82ff-25814486f808,7bfac765-1183-4170-9173-cd043fb4443b,10,2016-11-25 17:41:35.452295,2016-11-25 17:41:35.452295
2dd36467-3fb9-4c82-9f93-0300b3a6ff73,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,3cc89ed3-04fd-4e13-87f0-4a55219b2863,1,2016-11-25 17:45:37.351273,2016-11-25 17:45:37.351273
63852165-6ff0-46f3-88ab-e20101c073f8,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,79dcb67c-6034-4d9a-b872-cdbc62002ce9,2,2016-11-25 17:45:37.35938,2016-11-25 17:45:37.35938
ed5e5be7-1c4b-4522-90c9-930841a28bb9,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,405f3942-6e67-4c9d-b7f8-3d3b981a0b80,3,2016-11-25 17:45:37.365418,2016-11-25 17:45:37.365418
8153c357-fc08-4fa7-bf83-dbb7a602b1ac,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,ef0ed462-4725-4069-958a-31a0912bf017,4,2016-11-25 17:45:37.370738,2016-11-25 17:45:37.370738
45edc2c8-600a-43bb-a01c-842510d0b5f6,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,304101aa-c7d2-4a59-9f02-de94eafccdc9,5,2016-11-25 17:45:37.375992,2016-11-25 17:45:37.375992
3ad32ae4-943e-4d61-bc08-2d63c5c2e757,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,f254bb8c-182f-4486-8a9e-5396d5fb4868,6,2016-11-25 17:45:37.381186,2016-11-25 17:45:37.381186
f7016c48-2b27-47af-9f51-ed0667f092e1,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,8a1ab8a7-000b-4e6f-95f0-7aa1da4b7aa6,7,2016-11-25 17:45:37.387795,2016-11-25 17:45:37.387795
f6324a50-d44a-4556-8146-ac65cba538d5,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,8159ae46-8701-4f72-883d-f431755a0433,8,2016-11-25 17:45:37.397092,2016-11-25 17:45:37.397092
60abe742-2c95-4840-bfe9-91601a94c89c,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,b74662c8-fa93-43c1-9145-44a8af425e0c,9,2016-11-25 17:45:37.410586,2016-11-25 17:45:37.410586
b2f5cacd-bea9-4f9e-b295-d6beb84f9b55,c1f74383-e130-4b0a-82c0-599534035540,a498014a-225e-41c8-82ff-25814486f808,66f07158-03fc-4b5c-bb59-1d69cfbf0757,10,2016-11-25 17:45:37.421855,2016-11-25 17:45:37.421855
b790efae-b746-440a-9ab7-4ebf75b36669,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,79dcb67c-6034-4d9a-b872-cdbc62002ce9,1,2016-11-25 17:49:04.644774,2016-11-25 17:49:04.644774
6f851682-2b49-4ffe-afb0-b335cafd7038,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,ef0ed462-4725-4069-958a-31a0912bf017,2,2016-11-25 17:49:04.658161,2016-11-25 17:49:04.658161
42889ba0-1616-42a1-8db9-486733c31968,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,304101aa-c7d2-4a59-9f02-de94eafccdc9,3,2016-11-25 17:49:04.670034,2016-11-25 17:49:04.670034
5463fa6d-e9ef-43ae-aa05-3da6d8b7c632,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,405f3942-6e67-4c9d-b7f8-3d3b981a0b80,4,2016-11-25 17:49:04.685857,2016-11-25 17:49:04.685857
c22c1383-4cda-4734-989a-4e07ab8e50d4,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,3cc89ed3-04fd-4e13-87f0-4a55219b2863,5,2016-11-25 17:49:04.694229,2016-11-25 17:49:04.694229
d7cd55f3-4e56-4784-83fe-c377612c53ba,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,6c7d0f40-564e-411a-9a3f-3b426f010428,6,2016-11-25 17:49:04.703538,2016-11-25 17:49:04.703538
c2a1b99a-0ab3-4b32-938f-d196778df9e8,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,8159ae46-8701-4f72-883d-f431755a0433,7,2016-11-25 17:49:04.710481,2016-11-25 17:49:04.710481
4855c677-34cf-4a99-99ae-5e3f213a697d,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,f254bb8c-182f-4486-8a9e-5396d5fb4868,8,2016-11-25 17:49:04.721464,2016-11-25 17:49:04.721464
1f2a2f3a-3b6b-458c-86bf-8ea4cfdef2ef,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,a498014a-225e-41c8-82ff-25814486f808,8a1ab8a7-000b-4e6f-95f0-7aa1da4b7aa6,9,2016-11-25 17:49:04.728007,2016-11-25 17:49:04.728007
